0.0,1.0,1.0,1.0,1.0
0.1,0.9544401970596392,0.954479563049484,0.9544795630494844,0.9545048333333334
0.2,0.834892256531483,0.8350787603322533,0.835078760332253,0.8350373152842501
0.3,0.6708094182392731,0.6712952526961485,0.6712952526961489,0.6709763532233631
0.4,0.49053920138383156,0.4914983601263957,0.49149836022743937,0.49063886810626817
0.5,0.31599846053851394,0.3175827504228127,0.3175827505792338,0.31597747981411356
0.6,0.1608223248877112,0.16311484539779142,0.16311485430795364,0.16070249229177214
0.7,0.0313653968804396,0.034349840793774955,0.034349916559527176,0.031226147869158942
0.8,-0.07105997318914886,-0.06750493422865844,-0.06750458375050271,-0.07114288605087547
0.9,-0.1482729685263094,-0.14435559878142024,-0.1443545072913322,-0.14828664223518304
1.0,-0.2043335839282363,-0.2003160747700371,-0.2003135601009995,-0.20434067609770554
1.1,-0.24531863619947603,-0.24148081045447034,-0.24147625084572158,-0.2454120641464198
1.2,-0.27884222520938795,-0.27545202291247284,-0.2754451780444387,-0.2790700048197553
1.3,-0.31259524135309785,-0.3098904796377481,-0.3098815472057994,-0.3129047802671191
1.4,-0.3519558428100796,-0.3501343108275795,-0.3501229891832453,-0.3521972566135527
1.5,-0.39757038485430907,-0.3967805489402676,-0.3967614561552922,-0.39756247184201865
1.6,-0.44418621637069744,-0.4445125944711953,-0.4444613602760158,-0.4438062918030421
1.7,-0.4816643433477127,-0.48310908668018904,-0.48295444570865176,-0.4809020130489516
1.8,-0.4981544048050349,-0.5006238035582101,-0.5002131799207582,-0.4970901983388466
1.9,-0.48435952147334704,-0.48766500826713677,-0.4867539314227522,-0.4830861720041157
2.0,-0.4372132700060968,-0.44109056786094025,-0.4394032925569874,-0.43577246788209756
2.1,-0.36146021513898774,-0.36560264467634584,-0.36299688585142614,-0.3598740918750207
2.2,-0.26849351983622083,-0.2725913500080322,-0.26930196310395477,-0.2669111094946033
2.3,-0.17293376265229043,-0.17671181465922076,-0.17357032265450767,-0.1718223870687955
2.4,-0.08830689104321254,-0.09155515778345263,-0.09004253592931857,-0.0885629370912713
2.5,-0.023432036624848496,-0.026027011202134298,-0.028072396683985402,-0.026315605192237225
2.6,0.019293199275603412,0.017376169148877352,0.009790278009599074,0.012387019314459987
2.7,0.04337502309955377,0.042057019904547466,0.027273709747559726,0.031181847648711663
2.8,0.05600839869459928,0.05511083627367386,0.03194296371991985,0.03755011429662025
2.9,0.06521137598620913,0.06447421396342506,0.03209538002903803,0.039813962060251035
3.0,0.07734871173084346,0.07647090481757629,0.03433676451403936,0.044685358234299546
3.1,0.09567548031350703,0.0943801615455665,0.04260205389061051,0.05609062367051616
3.2,0.12000992269843536,0.11812390100915282,0.05847051710226086,0.07522740115017541
3.3,0.14728085425355386,0.14480442861698278,0.08193719385700911,0.101229828249745
3.4,0.17258830517906965,0.1697262645371927,0.11176874853074799,0.13173692003979207
3.5,0.1904865828263161,0.18761972829883805,0.14518150726188667,0.16306589477434744
3.6,0.19629530402169015,0.19389185825644595,0.1773628895356511,0.1902547470934611
3.7,0.18726909122502755,0.18575884231288087,0.2017164064733852,0.20753192335418136
3.8,0.1634211125430069,0.16307183609454318,0.211356581985708,0.20957090791451763
3.9,0.12778189182418886,0.12861978542655528,0.20154510451884067,0.19332421357396334
4.0,0.08595711358355074,0.08775912865909807,0.17201742259543973,0.15969488364590734
4.1,0.04502964459943126,0.04739130979595396,0.1280033217436826,0.11417016731045326
4.2,0.012057080859188274,0.014514600487373353,0.07929378201110825,0.06591901974491952
4.3,-0.007455490682495514,-0.005286391468041218,0.0376073530805187,0.025523779784259973
4.4,-0.010737415292011276,-0.009047163759607346,0.013236135133302676,0.0020968516418940356
4.5,0.0016531089308112756,0.002924366877837592,0.0121426900991674,0.0007378641684122936
4.6,0.02589554186146692,0.02703943365115713,0.034340329240409466,0.02107911708312683
4.7,0.05557233606813572,0.057022919408518336,0.0738237110364582,0.05723214890099036
4.8,0.08279276119218837,0.08499153981510948,0.11986149128393385,0.09902833853932212
4.9,0.09959311824987427,0.10284758699662078,0.15925308364576712,0.13418357746978055
5.0,0.09940149263446146,0.10377684260492337,0.17909927787853902,0.15091003757383542
